"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"68.0","1768310031624_6_6","WHITE","19.16","-E23","false","25.80","115.10"
"68.0","1768310031624_7_17","GREEN","0.00","-E23","false","25.80","115.10"
"68.0","1768310031624_7_27","BLACK","0.00","-E23","false","25.80","115.10"
"68.0","1768310031624_7_37","BLACK","0.03","-E23","false","25.80","115.10"
"68.0","1768310031624_7_47","GREEN","0.05","-E23","false","25.80","115.10"
"68.0","1768310031624_7_57","GREEN","2.58","-E23","false","25.80","115.10"
"68.0","1768310031624_7_67","GREEN","9.24","-E23","false","25.80","115.10"
"68.0","1768310031624_7_7","BLACK","50.84","-E28","false","55.43","7.60"
"68.0","1768310031624_7_77","RED","46.46","-E23","false","25.80","115.10"
"68.0","1768310031624_7_87","WHITE","55.26","-E23","false","25.80","115.10"
"68.0","1768310031624_7_97","BLACK","44.52","-E23","false","25.80","115.10"
"68.0","1768310031624_8_8","RED","15.00","-E23","false","25.80","115.10"
"68.0","1768310031624_9_9","BLACK","25.05","-E23","false","25.80","115.10"
"69.0","1768310031624_0_0","BLACK","48.47","-E12","false","48.47","13.63"
"69.0","1768310031624_0_10","GREEN","32.28","-E23","false","24.83","109.04"
"69.0","1768310031624_1_1","BLUE","14.57","-E13","false","25.91","50.90"
"69.0","1768310031624_1_11","BLACK","33.89","-E23","false","24.83","109.04"
"69.0","1768310031624_2_12","RED","45.98","-E23","false","24.83","109.04"
"69.0","1768310031624_2_2","GREEN","34.59","-E13","false","25.91","50.90"
"69.0","1768310031624_3_13","WHITE","40.16","-E23","false","24.83","109.04"
"69.0","1768310031624_3_3","GREEN","28.56","-E13","false","25.91","50.90"
"69.0","1768310031624_4_14","GREEN","13.27","-E23","false","24.83","109.04"
"69.0","1768310031624_4_4","GREEN","20.67",":J16_0","false","20.67","110.62"
"69.0","1768310031624_5_5","BLACK","15.51","-E23","false","24.83","109.04"
"69.0","1768310031624_6_6","WHITE","24.47","-E23","false","24.83","109.04"
"69.0","1768310031624_7_17","GREEN","0.00","-E23","false","24.83","109.04"
